utc,value,local,mo,hr,dofw,pv,trend,iso,tmpf
2022-02-14 09:00:00+00:00,0.313912,2022-02-14 03:00:00-06:00,2,3,0,0.0,0.16448292,6627.151985,37.9
2022-02-14 10:00:00+00:00,0.323824,2022-02-14 04:00:00-06:00,2,4,0,0.0,0.16448328,6827.493771,37.0
2022-02-14 11:00:00+00:00,0.364915,2022-02-14 05:00:00-06:00,2,5,0,0.0,0.16448364,7205.909205,35.1
2022-02-14 12:00:00+00:00,0.433149,2022-02-14 06:00:00-06:00,2,6,0,0.0,0.164484,7864.857942,35.1
2022-02-14 13:00:00+00:00,0.476083,2022-02-14 07:00:00-06:00,2,7,0,0.0,0.16448436,8785.847453,33.1
2022-02-14 14:00:00+00:00,0.462022,2022-02-14 08:00:00-06:00,2,8,0,0.0941137482379148,0.16448472,9224.352092,35.1
2022-02-14 15:00:00+00:00,0.386987,2022-02-14 09:00:00-06:00,2,9,0,0.3236573171640237,0.16448508,8708.518415,48.0
2022-02-14 16:00:00+00:00,0.344341,2022-02-14 10:00:00-06:00,2,10,0,0.5254534168400081,0.16448544,7970.136444,55.9
2022-02-14 17:00:00+00:00,0.307746,2022-02-14 11:00:00-06:00,2,11,0,0.6770167538409997,0.1644858,7333.785919,62.1
2022-02-14 18:00:00+00:00,0.287114,2022-02-14 12:00:00-06:00,2,12,0,0.766828202067172,0.16448616,6842.758973,66.9
2022-02-14 19:00:00+00:00,0.249424,2022-02-14 13:00:00-06:00,2,13,0,0.7884648547454768,0.16448652,6375.868241,69.1
2022-02-14 20:00:00+00:00,0.252132,2022-02-14 14:00:00-06:00,2,14,0,0.7404003789012038,0.16448688,6117.203812,72.0
2022-02-14 21:00:00+00:00,0.254438,2022-02-14 15:00:00-06:00,2,15,0,0.6260348150935517,0.16448724,6016.608408,73.0
2022-02-14 22:00:00+00:00,0.293799,2022-02-14 16:00:00-06:00,2,16,0,0.45365809761719444,0.1644876,6035.928483,73.0
2022-02-14 23:00:00+00:00,0.329472,2022-02-14 17:00:00-06:00,2,17,0,0.23727233158074718,0.16448796,6140.689373,73.0
2022-02-15 00:00:00+00:00,0.384624,2022-02-14 18:00:00-06:00,2,18,0,0.02014522414644809,0.16448832,6334.74786,69.1
2022-02-15 01:00:00+00:00,0.40929,2022-02-14 19:00:00-06:00,2,19,0,0.0,0.16448868,6722.862521,62.1
2022-02-15 02:00:00+00:00,0.417819,2022-02-14 20:00:00-06:00,2,20,0,0.0,0.16448904,6946.660757,59.0
2022-02-15 03:00:00+00:00,0.405659,2022-02-14 21:00:00-06:00,2,21,0,0.0,0.1644894,6918.105569,59.0
2022-02-15 04:00:00+00:00,0.359036,2022-02-14 22:00:00-06:00,2,22,0,0.0,0.16448976,6718.322576,55.9
2022-02-15 05:00:00+00:00,0.331374,2022-02-14 23:00:00-06:00,2,23,0,0.0,0.16449012,6382.820051,53.1
2022-02-15 06:00:00+00:00,0.304461,2022-02-15 00:00:00-06:00,2,0,1,0.0,0.16449048,5946.479614,51.1
2022-02-15 07:00:00+00:00,0.296104,2022-02-15 01:00:00-06:00,2,1,1,0.0,0.16449084,5755.064243,48.9
2022-02-15 08:00:00+00:00,0.29524,2022-02-15 02:00:00-06:00,2,2,1,0.0,0.1644912,5672.066743,46.9
2022-02-15 09:00:00+00:00,0.292877,2022-02-15 03:00:00-06:00,2,3,1,0.0,0.16449156,5756.512678,44.1
2022-02-15 10:00:00+00:00,0.299562,2022-02-15 04:00:00-06:00,2,4,1,0.0,0.16449192,5931.318676,44.1
2022-02-15 11:00:00+00:00,0.332296,2022-02-15 05:00:00-06:00,2,5,1,0.0,0.16449228,6245.653308,42.1
2022-02-15 12:00:00+00:00,0.384739,2022-02-15 06:00:00-06:00,2,6,1,0.0,0.16449264,6826.802331,41.0
2022-02-15 13:00:00+00:00,0.415687,2022-02-15 07:00:00-06:00,2,7,1,0.0,0.164493,7694.809585,42.1
2022-02-15 14:00:00+00:00,0.385777,2022-02-15 08:00:00-06:00,2,8,1,0.09737818899488476,0.16449336,8042.599485,43.0
2022-02-15 15:00:00+00:00,0.329587,2022-02-15 09:00:00-06:00,2,9,1,0.32751373239857356,0.16449372,7606.052195,53.1
2022-02-15 16:00:00+00:00,0.308149,2022-02-15 10:00:00-06:00,2,10,1,0.5294949006322721,0.16449408,6998.497545,62.1
2022-02-15 17:00:00+00:00,0.282331,2022-02-15 11:00:00-06:00,2,11,1,0.6811609910409411,0.16449444,6545.611923,69.1
2022-02-15 18:00:00+00:00,0.265906,2022-02-15 12:00:00-06:00,2,12,1,0.771018418580945,0.1644948,6307.573838,73.0
2022-02-15 19:00:00+00:00,0.26435,2022-02-15 13:00:00-06:00,2,13,1,0.79264840231263,0.16449516,6149.343171,75.0
2022-02-15 20:00:00+00:00,0.265214,2022-02-15 14:00:00-06:00,2,14,1,0.7445262888654869,0.16449552,6005.223114,77.0
2022-02-15 21:00:00+00:00,0.275012,2022-02-15 15:00:00-06:00,2,15,1,0.6300532748698515,0.16449588,5983.293711,79.0
2022-02-15 22:00:00+00:00,0.280141,2022-02-15 16:00:00-06:00,2,16,1,0.4575146907368563,0.16449624,6064.994921,79.0
2022-02-15 23:00:00+00:00,0.318407,2022-02-15 17:00:00-06:00,2,17,1,0.2408585884265672,0.1644966,6191.290161,78.1
2022-02-16 00:00:00+00:00,0.359152,2022-02-15 18:00:00-06:00,2,18,1,0.022062831580364525,0.16449696,6369.940499,75.0
2022-02-16 01:00:00+00:00,0.404219,2022-02-15 19:00:00-06:00,2,19,1,0.0,0.16449732,6702.469742,70.0
2022-02-16 02:00:00+00:00,0.428654,2022-02-15 20:00:00-06:00,2,20,1,0.0,0.16449768,6835.773531,68.0
2022-02-16 03:00:00+00:00,0.417012,2022-02-15 21:00:00-06:00,2,21,1,0.0,0.16449804,6678.646731,66.0
2022-02-16 04:00:00+00:00,0.387852,2022-02-15 22:00:00-06:00,2,22,1,0.0,0.1644984,6399.08008,64.0
2022-02-16 05:00:00+00:00,0.339846,2022-02-15 23:00:00-06:00,2,23,1,0.0,0.16449876,5970.369612,63.0
2022-02-16 06:00:00+00:00,0.298006,2022-02-16 00:00:00-06:00,2,0,2,0.0,0.16449912,5491.721906,61.0
2022-02-16 07:00:00+00:00,0.273225,2022-02-16 01:00:00-06:00,2,1,2,0.0,0.16449948,5138.344192,61.0
2022-02-16 08:00:00+00:00,0.24101,2022-02-16 02:00:00-06:00,2,2,2,0.0,0.16449984,5004.056146,61.0
2022-02-16 09:00:00+00:00,0.239338,2022-02-16 03:00:00-06:00,2,3,2,0.0,0.1645002,4894.213269,62.1
2022-02-16 10:00:00+00:00,0.234555,2022-02-16 04:00:00-06:00,2,4,2,0.0,0.16450056,4908.902896,62.1
2022-02-16 11:00:00+00:00,0.292589,2022-02-16 05:00:00-06:00,2,5,2,0.0,0.16450092,5048.143628,64.9
2022-02-16 12:00:00+00:00,0.326994,2022-02-16 06:00:00-06:00,2,6,2,0.0,0.16450128,5335.996276,64.9
2022-02-16 13:00:00+00:00,0.351487,2022-02-16 07:00:00-06:00,2,7,2,0.0,0.16450164,5920.338964,64.9
2022-02-16 14:00:00+00:00,0.349066,2022-02-16 08:00:00-06:00,2,8,2,0.10073772082461994,0.164502,6206.40459,66.0
2022-02-16 15:00:00+00:00,0.341574,2022-02-16 09:00:00-06:00,2,9,2,0.3314427981697263,0.16450236,6255.539408,66.9
2022-02-16 16:00:00+00:00,0.355751,2022-02-16 10:00:00-06:00,2,10,2,0.5335926346972475,0.16450272,6328.626977,69.1
2022-02-16 17:00:00+00:00,0.314546,2022-02-16 11:00:00-06:00,2,11,2,0.6853444089478264,0.16450308,6406.379236,70.0
2022-02-16 18:00:00+00:00,0.300945,2022-02-16 12:00:00-06:00,2,12,2,0.7752310092232758,0.16450344,6403.8098,73.9
2022-02-16 19:00:00+00:00,0.264926,2022-02-16 13:00:00-06:00,2,13,2,0.7968389246306495,0.1645038,6332.248775,77.0
2022-02-16 20:00:00+00:00,0.308207,2022-02-16 14:00:00-06:00,2,14,2,0.7486462543933895,0.16450416,6291.714707,82.0
2022-02-16 21:00:00+00:00,0.32198,2022-02-16 15:00:00-06:00,2,15,2,0.6340562942545971,0.16450452,6290.5572,82.9
2022-02-16 22:00:00+00:00,0.327397,2022-02-16 16:00:00-06:00,2,16,2,0.4613506869707984,0.16450488,6376.504763,84.9
2022-02-16 23:00:00+00:00,0.37281,2022-02-16 17:00:00-06:00,2,17,2,0.24442597729984142,0.16450524,6516.222326,84.9
2022-02-17 00:00:00+00:00,0.400934,2022-02-16 18:00:00-06:00,2,18,2,0.02404327227705754,0.1645056,6716.231611,79.0
2022-02-17 01:00:00+00:00,0.455855,2022-02-16 19:00:00-06:00,2,19,2,0.0,0.16450596,6955.754046,73.9
2022-02-17 02:00:00+00:00,0.437356,2022-02-16 20:00:00-06:00,2,20,2,0.0,0.16450632,7056.020001,71.1
2022-02-17 03:00:00+00:00,0.433091,2022-02-16 21:00:00-06:00,2,21,2,0.0,0.16450668,6884.617967,70.0
2022-02-17 04:00:00+00:00,0.396727,2022-02-16 22:00:00-06:00,2,22,2,0.0,0.16450704,6576.978024,70.0
2022-02-17 05:00:00+00:00,0.361053,2022-02-16 23:00:00-06:00,2,23,2,0.0,0.1645074,6146.4373,70.0
2022-02-17 06:00:00+00:00,0.328953,2022-02-17 00:00:00-06:00,2,0,3,0.0,0.16450776,5687.129142,71.1
2022-02-17 07:00:00+00:00,0.298064,2022-02-17 01:00:00-06:00,2,1,3,0.0,0.16450812,5333.28733,71.1
2022-02-17 08:00:00+00:00,0.275645,2022-02-17 02:00:00-06:00,2,2,3,0.0,0.16450848,5116.571275,71.1
2022-02-17 09:00:00+00:00,0.261353,2022-02-17 03:00:00-06:00,2,3,3,0.0,0.16450884,4975.58337,70.0
2022-02-17 10:00:00+00:00,0.257953,2022-02-17 04:00:00-06:00,2,4,3,0.0,0.1645092,4913.304816,70.0
2022-02-17 11:00:00+00:00,0.295124,2022-02-17 05:00:00-06:00,2,5,3,0.0,0.16450956,5002.974897,69.1
2022-02-17 12:00:00+00:00,0.314431,2022-02-17 06:00:00-06:00,2,6,3,0.0,0.16450992,5279.306198,66.0
2022-02-17 13:00:00+00:00,0.345897,2022-02-17 07:00:00-06:00,2,7,3,0.0,0.16451028,5865.11936,66.0
2022-02-17 14:00:00+00:00,0.313509,2022-02-17 08:00:00-06:00,2,8,3,0.10419080627055377,0.16451064,6116.105162,69.1
2022-02-17 15:00:00+00:00,0.303077,2022-02-17 09:00:00-06:00,2,9,3,0.33544219700978606,0.164511,6092.947747,71.1
2022-02-17 16:00:00+00:00,0.291033,2022-02-17 10:00:00-06:00,2,10,3,0.5377440010865934,0.16451136,6123.300767,73.0
2022-02-17 17:00:00+00:00,0.278008,2022-02-17 11:00:00-06:00,2,11,3,0.6895642413081009,0.16451172,6108.604448,75.0
2022-02-17 18:00:00+00:00,0.26971,2022-02-17 12:00:00-06:00,2,12,3,0.779463179019465,0.16451208,6157.903122,77.0
2022-02-17 19:00:00+00:00,0.27893,2022-02-17 13:00:00-06:00,2,13,3,0.8010337098108412,0.16451244,6196.387197,79.0
2022-02-17 20:00:00+00:00,0.295758,2022-02-17 14:00:00-06:00,2,14,3,0.7527577495139641,0.1645128,6214.579591,80.1
2022-02-17 21:00:00+00:00,0.290572,2022-02-17 15:00:00-06:00,2,15,3,0.6380416212847018,0.16451316,6251.12806,80.1
2022-02-17 22:00:00+00:00,0.309013,2022-02-17 16:00:00-06:00,2,16,3,0.46516417095874707,0.16451352,6199.259826,71.1
2022-02-17 23:00:00+00:00,0.335062,2022-02-17 17:00:00-06:00,2,17,3,0.2479728731534305,0.16451388,6243.995698,64.0
2022-02-18 00:00:00+00:00,0.363647,2022-02-17 18:00:00-06:00,2,18,3,0.026081211200358195,0.16451424,6476.521599,59.0
2022-02-18 01:00:00+00:00,0.402029,2022-02-17 19:00:00-06:00,2,19,3,0.0,0.1645146,7004.328983,55.0
2022-02-18 02:00:00+00:00,0.406985,2022-02-17 20:00:00-06:00,2,20,3,0.0,0.16451496,7400.662579,52.0
2022-02-18 03:00:00+00:00,0.398744,2022-02-17 21:00:00-06:00,2,21,3,0.0,0.16451532,7565.32489,50.0
2022-02-18 04:00:00+00:00,0.36042,2022-02-17 22:00:00-06:00,2,22,3,0.0,0.16451568,7603.759814,46.9
2022-02-18 05:00:00+00:00,0.335811,2022-02-17 23:00:00-06:00,2,23,3,0.0,0.16451604,7445.661773,45.0
2022-02-18 06:00:00+00:00,0.310685,2022-02-18 00:00:00-06:00,2,0,4,0.0,0.1645164,7276.961572,43.0
2022-02-18 07:00:00+00:00,0.303942,2022-02-18 01:00:00-06:00,2,1,4,0.0,0.16451676,7184.289288,42.1
2022-02-18 08:00:00+00:00,0.30423,2022-02-18 02:00:00-06:00,2,2,4,0.0,0.16451712,7188.36006,42.1
2022-02-18 09:00:00+00:00,0.320078,2022-02-18 03:00:00-06:00,2,3,4,0.0,0.16451748,7304.49696,41.0
2022-02-18 10:00:00+00:00,0.329703,2022-02-18 04:00:00-06:00,2,4,4,0.0,0.16451784,7486.441875,39.9
2022-02-18 11:00:00+00:00,0.360708,2022-02-18 05:00:00-06:00,2,5,4,0.0,0.1645182,7826.291061,39.9
2022-02-18 12:00:00+00:00,0.408368,2022-02-18 06:00:00-06:00,2,6,4,0.0,0.16451856,8399.244621,39.9
2022-02-18 13:00:00+00:00,0.453608,2022-02-18 07:00:00-06:00,2,7,4,0.0,0.16451892,9264.083585,39.0
2022-02-18 14:00:00+00:00,0.436434,2022-02-18 08:00:00-06:00,2,8,4,0.10773574729701939,0.16451928,9752.004268,39.0
2022-02-18 15:00:00+00:00,0.38497,2022-02-18 09:00:00-06:00,2,9,4,0.33950953423746993,0.16451964,9616.860614,42.1
2022-02-18 16:00:00+00:00,0.342842,2022-02-18 10:00:00-06:00,2,10,4,0.5419463262845423,0.16452,9083.703932,46.0
2022-02-18 17:00:00+00:00,0.327282,2022-02-18 11:00:00-06:00,2,11,4,0.6938176866682736,0.16452036,8459.139915,50.0
2022-02-18 18:00:00+00:00,0.304806,2022-02-18 12:00:00-06:00,2,12,4,0.7837121183787665,0.16452072,7840.87945,55.0
2022-02-18 19:00:00+00:00,0.274896,2022-02-18 13:00:00-06:00,2,13,4,0.805230051163352,0.16452108,7299.88077,57.0
2022-02-18 20:00:00+00:00,0.263197,2022-02-18 14:00:00-06:00,2,14,4,0.7568582712279508,0.16452144,6885.030539,61.0
2022-02-18 21:00:00+00:00,0.246254,2022-02-18 15:00:00-06:00,2,15,4,0.6420070414619403,0.1645218,6586.248311,62.1
2022-02-18 22:00:00+00:00,0.269537,2022-02-18 16:00:00-06:00,2,16,4,0.4689532749924919,0.16452216,6422.166725,64.0
2022-02-18 23:00:00+00:00,0.292589,2022-02-18 17:00:00-06:00,2,17,4,0.2514977065867008,0.16452252,6415.681182,64.0
2022-02-19 00:00:00+00:00,0.346646,2022-02-18 18:00:00-06:00,2,18,4,0.028171442911088022,0.16452288,6571.79223,63.0
2022-02-19 01:00:00+00:00,0.371196,2022-02-18 19:00:00-06:00,2,19,4,0.0,0.16452324,7016.681839,59.0
2022-02-19 02:00:00+00:00,0.372925,2022-02-18 20:00:00-06:00,2,20,4,0.0,0.1645236,7316.344826,55.9
2022-02-19 03:00:00+00:00,0.363013,2022-02-18 21:00:00-06:00,2,21,4,0.0,0.16452396,7345.256872,54.0
2022-02-19 04:00:00+00:00,0.357884,2022-02-18 22:00:00-06:00,2,22,4,0.0,0.16452432,7318.21526,53.1
2022-02-19 05:00:00+00:00,0.355175,2022-02-18 23:00:00-06:00,2,23,4,0.0,0.16452468,7243.384512,52.0
2022-02-19 06:00:00+00:00,0.351717,2022-02-19 00:00:00-06:00,2,0,5,0.0,0.16452504,7073.503974,50.0
2022-02-19 07:00:00+00:00,0.339384,2022-02-19 01:00:00-06:00,2,1,5,0.0,0.1645254,7010.567586,46.0
2022-02-19 08:00:00+00:00,0.323133,2022-02-19 02:00:00-06:00,2,2,5,0.0,0.16452576,7033.843274,45.0
2022-02-19 09:00:00+00:00,0.30861,2022-02-19 03:00:00-06:00,2,3,5,0.0,0.16452612,7136.249774,45.0
2022-02-19 10:00:00+00:00,0.308898,2022-02-19 04:00:00-06:00,2,4,5,0.0,0.16452648,7297.411208,43.0
2022-02-19 11:00:00+00:00,0.328723,2022-02-19 05:00:00-06:00,2,5,5,0.0,0.16452684,7499.837172,45.0
2022-02-19 12:00:00+00:00,0.343476,2022-02-19 06:00:00-06:00,2,6,5,0.0,0.1645272,7868.808087,45.0
2022-02-19 13:00:00+00:00,0.36065,2022-02-19 07:00:00-06:00,2,7,5,0.0,0.16452756,8316.881397,41.0
2022-02-19 14:00:00+00:00,0.37258,2022-02-19 08:00:00-06:00,2,8,5,0.11137069009530466,0.16452792,8701.459223,41.0
2022-02-19 15:00:00+00:00,0.343707,2022-02-19 09:00:00-06:00,2,9,5,0.3436423399215661,0.16452828,8435.58187,50.0
2022-02-19 16:00:00+00:00,0.305325,2022-02-19 10:00:00-06:00,2,10,5,0.5461968836945472,0.16452864,7801.794449,54.0
2022-02-19 17:00:00+00:00,0.27674,2022-02-19 11:00:00-06:00,2,11,5,0.69810191124027,0.164529,7218.224159,57.9
2022-02-19 18:00:00+00:00,0.256109,2022-02-19 12:00:00-06:00,2,12,5,0.787975006167254,0.16452936,6660.694809,61.0
2022-02-19 19:00:00+00:00,0.252478,2022-02-19 13:00:00-06:00,2,13,5,0.8094252503033733,0.16452972,6271.376767,64.9
2022-02-19 20:00:00+00:00,0.236457,2022-02-19 14:00:00-06:00,2,14,5,0.7609453424781291,0.16453008,5992.897123,66.9
2022-02-19 21:00:00+00:00,0.287575,2022-02-19 15:00:00-06:00,2,15,5,0.6459503804363717,0.16453044,5835.149931,68.0
2022-02-19 22:00:00+00:00,0.276683,2022-02-19 16:00:00-06:00,2,16,5,0.47271618130372206,0.1645308,5800.32549,68.0
2022-02-19 23:00:00+00:00,0.27968,2022-02-19 17:00:00-06:00,2,17,5,0.25499896563623514,0.16453116,5849.59486,68.0
2022-02-20 00:00:00+00:00,0.32636,2022-02-19 18:00:00-06:00,2,18,5,0.03030892832402603,0.16453152,6003.187382,66.9
2022-02-20 01:00:00+00:00,0.351487,2022-02-19 19:00:00-06:00,2,19,5,0.0,0.16453188,6330.837785,61.0
2022-02-20 02:00:00+00:00,0.350968,2022-02-19 20:00:00-06:00,2,20,5,0.0,0.16453224,6526.858839,57.9
2022-02-20 03:00:00+00:00,0.343476,2022-02-19 21:00:00-06:00,2,21,5,0.0,0.1645326,6555.753824,54.0
2022-02-20 04:00:00+00:00,0.337367,2022-02-19 22:00:00-06:00,2,22,5,0.0,0.16453296,6545.693026,54.0
2022-02-20 05:00:00+00:00,0.33293,2022-02-19 23:00:00-06:00,2,23,5,0.0,0.16453332,6437.96422,52.0
2022-02-20 06:00:00+00:00,0.321289,2022-02-20 00:00:00-06:00,2,0,6,0.0,0.16453368,6301.693005,48.9
2022-02-20 07:00:00+00:00,0.301233,2022-02-20 01:00:00-06:00,2,1,6,0.0,0.16453404,6173.23427,46.9
2022-02-20 08:00:00+00:00,0.295701,2022-02-20 02:00:00-06:00,2,2,6,0.0,0.1645344,6130.477303,48.0
2022-02-20 09:00:00+00:00,0.296681,2022-02-20 03:00:00-06:00,2,3,6,0.0,0.16453476,6145.772821,46.9
2022-02-20 10:00:00+00:00,0.28671,2022-02-20 04:00:00-06:00,2,4,6,0.0,0.16453512,6193.150762,45.0
2022-02-20 11:00:00+00:00,0.292301,2022-02-20 05:00:00-06:00,2,5,6,0.0,0.16453548,6352.039476,46.0
2022-02-20 12:00:00+00:00,0.304806,2022-02-20 06:00:00-06:00,2,6,6,0.0,0.16453584,6590.060906,46.0
2022-02-20 13:00:00+00:00,0.307688,2022-02-20 07:00:00-06:00,2,7,6,0.0,0.1645362,6885.594134,48.0
2022-02-20 14:00:00+00:00,0.326994,2022-02-20 08:00:00-06:00,2,8,6,0.11509363034896489,0.16453656,7192.256748,50.0
2022-02-20 15:00:00+00:00,0.338578,2022-02-20 09:00:00-06:00,2,9,6,0.347838071043265,0.16453692,7313.883208,53.1
2022-02-20 16:00:00+00:00,0.336734,2022-02-20 10:00:00-06:00,2,10,6,0.5504928962758634,0.16453728,7181.02099,55.9
2022-02-20 17:00:00+00:00,0.343764,2022-02-20 11:00:00-06:00,2,11,6,0.7024140518801141,0.16453764,6810.703312,61.0
2022-02-20 18:00:00+00:00,0.337137,2022-02-20 12:00:00-06:00,2,12,6,0.7922490128558966,0.164538,6413.6913,66.9
2022-02-20 19:00:00+00:00,0.285673,2022-02-20 13:00:00-06:00,2,13,6,0.8136166202929448,0.16453836,6074.515078,70.0
2022-02-20 20:00:00+00:00,0.270459,2022-02-20 14:00:00-06:00,2,14,6,0.7650165151158761,0.16453872,5787.820236,77.0
2022-02-20 21:00:00+00:00,0.256512,2022-02-20 15:00:00-06:00,2,15,6,0.6498695066491165,0.16453908,5798.2602,75.9
2022-02-20 22:00:00+00:00,0.282849,2022-02-20 16:00:00-06:00,2,16,6,0.47645112427760467,0.16453944,5803.069808,75.9
2022-02-20 23:00:00+00:00,0.335696,2022-02-20 17:00:00-06:00,2,17,6,0.25847519745556163,0.1645398,5928.499495,75.9
2022-02-21 00:00:00+00:00,0.358979,2022-02-20 18:00:00-06:00,2,18,6,0.032488821720402,0.16454016,6136.833526,73.0
2022-02-21 01:00:00+00:00,0.380763,2022-02-20 19:00:00-06:00,2,19,6,0.0,0.16454052,6389.882045,71.1
2022-02-21 02:00:00+00:00,0.386065,2022-02-20 20:00:00-06:00,2,20,6,0.0,0.16454088,6522.268037,66.9
2022-02-21 03:00:00+00:00,0.371369,2022-02-20 21:00:00-06:00,2,21,6,0.0,0.16454124,6393.486917,68.0
2022-02-21 04:00:00+00:00,0.364166,2022-02-20 22:00:00-06:00,2,22,6,0.0,0.1645416,6182.432854,66.0
2022-02-21 05:00:00+00:00,0.337425,2022-02-20 23:00:00-06:00,2,23,6,0.0,0.16454196,5834.481967,64.9
2022-02-21 06:00:00+00:00,0.309186,2022-02-21 00:00:00-06:00,2,0,0,0.0,0.16454232,5485.727792,64.9
2022-02-21 07:00:00+00:00,0.266021,2022-02-21 01:00:00-06:00,2,1,0,0.0,0.16454268,5158.089546,64.9
2022-02-21 08:00:00+00:00,0.253112,2022-02-21 02:00:00-06:00,2,2,0,0.0,0.16454304,4989.24952,64.9
2022-02-21 09:00:00+00:00,0.244179,2022-02-21 03:00:00-06:00,2,3,0,0.0,0.1645434,4882.472909,64.9
2022-02-21 10:00:00+00:00,0.236053,2022-02-21 04:00:00-06:00,2,4,0,0.0,0.16454376,4870.161339,64.9
2022-02-21 11:00:00+00:00,0.258241,2022-02-21 05:00:00-06:00,2,5,0,0.0,0.16454412,4973.060827,66.0
2022-02-21 12:00:00+00:00,0.273744,2022-02-21 06:00:00-06:00,2,6,0,0.0,0.16454448,5243.909072,66.0
2022-02-21 13:00:00+00:00,0.295701,2022-02-21 07:00:00-06:00,2,7,0,0.0,0.16454484,5683.596935,66.0
2022-02-21 14:00:00+00:00,0.315237,2022-02-21 08:00:00-06:00,2,8,0,0.11890241888492281,0.1645452,5936.620496,66.9
2022-02-21 15:00:00+00:00,0.321058,2022-02-21 09:00:00-06:00,2,9,0,0.35209411385417894,0.16454556,6125.732884,69.1
2022-02-21 16:00:00+00:00,0.311549,2022-02-21 10:00:00-06:00,2,10,0,0.5548315393268162,0.16454592,6305.703812,72.0
2022-02-21 17:00:00+00:00,0.294606,2022-02-21 11:00:00-06:00,2,11,0,0.7067512191755403,0.16454628,6381.019571,78.1
2022-02-21 18:00:00+00:00,0.33414,2022-02-21 12:00:00-06:00,2,12,0,0.7965313037380432,0.16454664,6510.544256,82.9
2022-02-21 19:00:00+00:00,0.364511,2022-02-21 13:00:00-06:00,2,13,0,0.8178014888116552,0.164547,6607.25084,86.0
2022-02-21 20:00:00+00:00,0.407907,2022-02-21 14:00:00-06:00,2,14,0,0.7690693728567265,0.16454736,6808.430694,89.1
2022-02-21 21:00:00+00:00,0.422314,2022-02-21 15:00:00-06:00,2,15,0,0.6537623339273664,0.16454772,7083.274374,88.0
2022-02-21 22:00:00+00:00,0.419952,2022-02-21 16:00:00-06:00,2,16,0,0.4801563925855378,0.16454808,7384.322319,89.1
2022-02-21 23:00:00+00:00,0.462195,2022-02-21 17:00:00-06:00,2,17,0,0.26192500987949824,0.16454844,7596.069789,88.0
2022-02-22 00:00:00+00:00,0.49879,2022-02-21 18:00:00-06:00,2,18,0,0.034706489704227086,0.1645488,7702.472347,87.1
2022-02-22 01:00:00+00:00,0.511123,2022-02-21 19:00:00-06:00,2,19,0,0.0,0.16454916,7797.368029,81.0
2022-02-22 02:00:00+00:00,0.510028,2022-02-21 20:00:00-06:00,2,20,0,0.0,0.16454952,7797.335727,77.0
2022-02-22 03:00:00+00:00,0.488013,2022-02-21 21:00:00-06:00,2,21,0,0.0,0.16454988,7515.217943,73.9
2022-02-22 04:00:00+00:00,0.438681,2022-02-21 22:00:00-06:00,2,22,0,0.0,0.16455024,7112.518132,73.0
2022-02-22 05:00:00+00:00,0.4071,2022-02-21 23:00:00-06:00,2,23,0,0.0,0.1645506,6617.038481,72.0
2022-02-22 06:00:00+00:00,0.355867,2022-02-22 00:00:00-06:00,2,0,1,0.0,0.16455096,5999.697284,72.0
2022-02-22 07:00:00+00:00,0.31616,2022-02-22 01:00:00-06:00,2,1,1,0.0,0.16455132,5544.329285,72.0
2022-02-22 08:00:00+00:00,0.272764,2022-02-22 02:00:00-06:00,2,2,1,0.0,0.16455168,5275.511081,70.0
2022-02-22 09:00:00+00:00,0.247349,2022-02-22 03:00:00-06:00,2,3,1,0.0,0.16455204,5077.092634,68.0
2022-02-22 10:00:00+00:00,0.237955,2022-02-22 04:00:00-06:00,2,4,1,0.0,0.1645524,4990.114357,66.0
2022-02-22 11:00:00+00:00,0.27213,2022-02-22 05:00:00-06:00,2,5,1,0.0,0.16455276,5027.036925,64.9
2022-02-22 12:00:00+00:00,0.303077,2022-02-22 06:00:00-06:00,2,6,1,0.0,0.16455312,5261.759587,64.0
2022-02-22 13:00:00+00:00,0.333045,2022-02-22 07:00:00-06:00,2,7,1,0.0,0.16455348,5815.76923,63.0
2022-02-22 14:00:00+00:00,0.336791,2022-02-22 08:00:00-06:00,2,8,1,0.1227947676425974,0.16455384,6082.41181,66.0
2022-02-22 15:00:00+00:00,0.311319,2022-02-22 09:00:00-06:00,2,9,1,0.3564077864262008,0.1645542,6165.85371,70.0
2022-02-22 16:00:00+00:00,0.288439,2022-02-22 10:00:00-06:00,2,10,1,0.5592099434111655,0.16455456,6284.023453,73.9
2022-02-22 17:00:00+00:00,0.305267,2022-02-22 11:00:00-06:00,2,11,1,0.7111105006375208,0.16455492,6431.350173,72.0
2022-02-22 18:00:00+00:00,0.332872,2022-02-22 12:00:00-06:00,2,12,1,0.8008190422105771,0.16455528,6724.568125,81.0
2022-02-22 19:00:00+00:00,0.358402,2022-02-22 13:00:00-06:00,2,13,1,0.8219772013493803,0.16455564,7038.494355,84.0
2022-02-22 20:00:00+00:00,0.398859,2022-02-22 14:00:00-06:00,2,14,1,0.7731015342178942,0.164556,7318.549961,86.0
2022-02-22 21:00:00+00:00,0.409348,2022-02-22 15:00:00-06:00,2,15,1,0.6576268240244268,0.16455636,7588.632487,87.1
2022-02-22 22:00:00+00:00,0.46231,2022-02-22 16:00:00-06:00,2,16,1,0.4838303312304904,0.16455672,7747.631881,87.1
2022-02-22 23:00:00+00:00,0.481731,2022-02-22 17:00:00-06:00,2,17,1,0.2653470728687777,0.16455708,7757.671749,87.1
