utc,value,local,mo,hr,dofw,pv,trend,lag,tmpf
2022-05-05 18:00:00+00:00,0.17617,2022-05-05 08:00:00-10:00,5,8,3,0.40961787320521426,0.16517736,0.10383,77.0
2022-05-05 19:00:00+00:00,-0.191489,2022-05-05 09:00:00-10:00,5,9,3,0.6359483044156014,0.16517772,-0.153191,81.0
2022-05-05 20:00:00+00:00,-0.166808,2022-05-05 10:00:00-10:00,5,10,3,0.820685272560763,0.16517808,-0.095319,82.0
2022-05-05 21:00:00+00:00,-0.548936,2022-05-05 11:00:00-10:00,5,11,3,0.951047490415861,0.16517844,-0.371064,84.9
2022-05-05 22:00:00+00:00,-0.262128,2022-05-05 12:00:00-10:00,5,12,3,1.018160010677419,0.1651788,-0.285106,84.0
2022-05-05 23:00:00+00:00,-0.34383,2022-05-05 13:00:00-10:00,5,13,3,1.0174647904008276,0.16517916,-0.452766,84.9
2022-05-06 00:00:00+00:00,-0.142979,2022-05-05 14:00:00-10:00,5,14,3,0.9490090309001351,0.16517952,-0.195745,84.9
2022-05-06 01:00:00+00:00,-0.168511,2022-05-05 15:00:00-10:00,5,15,3,0.8174420831776524,0.16517988,-0.0629787,86.0
2022-05-06 02:00:00+00:00,0.153192,2022-05-05 16:00:00-10:00,5,16,3,0.6317218781796152,0.16518024,0.379575,84.9
2022-05-06 03:00:00+00:00,0.564255,2022-05-05 17:00:00-10:00,5,17,3,0.40470789141832875,0.1651806,0.524255,84.0
2022-05-06 04:00:00+00:00,0.629787,2022-05-05 18:00:00-10:00,5,18,3,0.15500532845613532,0.16518096,0.668085,82.0
2022-05-06 05:00:00+00:00,0.805106,2022-05-05 19:00:00-10:00,5,19,3,0.0,0.16518132,0.811915,79.0
2022-05-06 06:00:00+00:00,0.837447,2022-05-05 20:00:00-10:00,5,20,3,0.0,0.16518168,0.837447,78.1
2022-05-06 07:00:00+00:00,0.799149,2022-05-05 21:00:00-10:00,5,21,3,0.0,0.16518204,0.789787,77.0
2022-05-06 08:00:00+00:00,0.737872,2022-05-05 22:00:00-10:00,5,22,3,0.0,0.1651824,0.714043,78.1
2022-05-06 09:00:00+00:00,0.652766,2022-05-05 23:00:00-10:00,5,23,3,0.0,0.16518276,0.6,77.0
2022-05-06 10:00:00+00:00,0.589787,2022-05-06 00:00:00-10:00,5,0,4,0.0,0.16518312,0.558298,77.0
2022-05-06 11:00:00+00:00,0.523404,2022-05-06 01:00:00-10:00,5,1,4,0.0,0.16518348,0.525106,77.0
2022-05-06 12:00:00+00:00,0.500426,2022-05-06 02:00:00-10:00,5,2,4,0.0,0.16518384,0.476596,75.9
2022-05-06 13:00:00+00:00,0.476596,2022-05-06 03:00:00-10:00,5,3,4,0.0,0.1651842,0.455319,77.0
2022-05-06 14:00:00+00:00,0.494468,2022-05-06 04:00:00-10:00,5,4,4,0.0,0.16518456,0.47234,77.0
2022-05-06 15:00:00+00:00,0.514043,2022-05-06 05:00:00-10:00,5,5,4,0.0,0.16518492,0.501277,77.0
2022-05-06 16:00:00+00:00,0.542128,2022-05-06 06:00:00-10:00,5,6,4,0.0,0.16518528,0.52766,75.9
2022-05-06 17:00:00+00:00,0.42383,2022-05-06 07:00:00-10:00,5,7,4,0.1618989200517674,0.16518564,0.403404,75.9
2022-05-06 18:00:00+00:00,0.114894,2022-05-06 08:00:00-10:00,5,8,4,0.41093726827143934,0.165186,0.110638,79.0
2022-05-06 19:00:00+00:00,0.0306384,2022-05-06 09:00:00-10:00,5,9,4,0.6366979174217205,0.16518636,-0.182128,82.0
2022-05-06 20:00:00+00:00,-0.398298,2022-05-06 10:00:00-10:00,5,10,4,0.8209306877748231,0.16518672,-0.420425,84.0
2022-05-06 21:00:00+00:00,0.0782979,2022-05-06 11:00:00-10:00,5,11,4,0.9508994179774806,0.16518708,-0.559149,82.9
2022-05-06 22:00:00+00:00,-0.459574,2022-05-06 12:00:00-10:00,5,12,4,1.0177592821315944,0.16518744,-0.54383,84.0
2022-05-06 23:00:00+00:00,-0.567659,2022-05-06 13:00:00-10:00,5,13,4,1.016970602713831,0.1651878,-0.350638,82.0
2022-05-07 00:00:00+00:00,-0.218723,2022-05-06 14:00:00-10:00,5,14,4,0.9485869135518352,0.16518816,-0.0578723,82.0
2022-05-07 01:00:00+00:00,0.114894,2022-05-06 15:00:00-10:00,5,15,4,0.8172514423842867,0.16518852,-0.19234,82.0
2022-05-07 02:00:00+00:00,0.37617,2022-05-06 16:00:00-10:00,5,16,4,0.6319030863579381,0.16518888,0.101277,81.0
2022-05-07 03:00:00+00:00,0.551489,2022-05-06 17:00:00-10:00,5,17,4,0.4053664224118388,0.16518924,0.218724,79.0
2022-05-07 04:00:00+00:00,0.618723,2022-05-06 18:00:00-10:00,5,18,4,0.15614907578655107,0.1651896,0.569362,79.0
2022-05-07 05:00:00+00:00,0.724255,2022-05-06 19:00:00-10:00,5,19,4,0.0,0.16518996,0.769362,78.1
2022-05-07 06:00:00+00:00,0.738723,2022-05-06 20:00:00-10:00,5,20,4,0.0,0.16519032,0.778723,78.1
2022-05-07 07:00:00+00:00,0.737872,2022-05-06 21:00:00-10:00,5,21,4,0.0,0.16519068,0.721702,78.1
2022-05-07 08:00:00+00:00,0.683404,2022-05-06 22:00:00-10:00,5,22,4,0.0,0.16519104,0.701277,78.1
2022-05-07 09:00:00+00:00,0.636596,2022-05-06 23:00:00-10:00,5,23,4,0.0,0.1651914,0.635745,77.0
2022-05-07 10:00:00+00:00,0.579575,2022-05-07 00:00:00-10:00,5,0,5,0.0,0.16519176,0.57617,77.0
2022-05-07 11:00:00+00:00,0.557447,2022-05-07 01:00:00-10:00,5,1,5,0.0,0.16519212,0.549787,77.0
2022-05-07 12:00:00+00:00,0.517447,2022-05-07 02:00:00-10:00,5,2,5,0.0,0.16519248,0.501277,77.0
2022-05-07 13:00:00+00:00,0.501277,2022-05-07 03:00:00-10:00,5,3,5,0.0,0.16519284,0.497872,77.0
2022-05-07 14:00:00+00:00,0.486809,2022-05-07 04:00:00-10:00,5,4,5,0.0,0.1651932,0.490213,77.0
2022-05-07 15:00:00+00:00,0.51149,2022-05-07 05:00:00-10:00,5,5,5,0.0,0.16519356,0.494468,77.0
2022-05-07 16:00:00+00:00,0.528511,2022-05-07 06:00:00-10:00,5,6,5,0.0,0.16519392,0.514042,75.9
2022-05-07 17:00:00+00:00,0.441702,2022-05-07 07:00:00-10:00,5,7,5,0.16365387149696534,0.16519428,0.45617,77.0
2022-05-07 18:00:00+00:00,0.461277,2022-05-07 08:00:00-10:00,5,8,5,0.41218138992013414,0.16519464,0.258724,78.1
2022-05-07 19:00:00+00:00,0.221277,2022-05-07 09:00:00-10:00,5,9,5,0.637380360190602,0.165195,0.189787,80.1
2022-05-07 20:00:00+00:00,-0.198298,2022-05-07 10:00:00-10:00,5,10,5,0.821119403183763,0.16519536,-0.0527659,82.0
2022-05-07 21:00:00+00:00,-0.251064,2022-05-07 11:00:00-10:00,5,11,5,0.9507063768553566,0.16519572,-0.00425523,82.9
2022-05-07 22:00:00+00:00,-0.194043,2022-05-07 12:00:00-10:00,5,12,5,1.0173256961171457,0.16519608,-0.29617,80.1
2022-05-07 23:00:00+00:00,-0.094468,2022-05-07 13:00:00-10:00,5,13,5,1.0164552019358024,0.16519644,0.0340426,82.9
2022-05-08 00:00:00+00:00,-0.56851,2022-05-07 14:00:00-10:00,5,14,5,0.9481539675688752,0.1651968,0.0655319,82.9
2022-05-08 01:00:00+00:00,-0.235745,2022-05-07 15:00:00-10:00,5,15,5,0.8170584088490032,0.16519716,-0.0791488,84.0
2022-05-08 02:00:00+00:00,0.344681,2022-05-07 16:00:00-10:00,5,16,5,0.6320878673331337,0.16519752,0.0187235,84.9
2022-05-08 03:00:00+00:00,0.468936,2022-05-07 17:00:00-10:00,5,17,5,0.40603176949906256,0.16519788,0.235745,82.0
2022-05-08 04:00:00+00:00,0.638298,2022-05-07 18:00:00-10:00,5,18,5,0.1573008857343993,0.16519824,0.561702,81.0
2022-05-08 05:00:00+00:00,0.748085,2022-05-07 19:00:00-10:00,5,19,5,0.0,0.1651986,0.729362,79.0
2022-05-08 06:00:00+00:00,0.751489,2022-05-07 20:00:00-10:00,5,20,5,0.0,0.16519896,0.733617,77.0
2022-05-08 07:00:00+00:00,0.723404,2022-05-07 21:00:00-10:00,5,21,5,0.0,0.16519932,0.70383,75.9
2022-05-08 08:00:00+00:00,0.686809,2022-05-07 22:00:00-10:00,5,22,5,0.0,0.16519968,0.676596,75.9
2022-05-08 09:00:00+00:00,0.654468,2022-05-07 23:00:00-10:00,5,23,5,0.0,0.16520004,0.618723,75.0
2022-05-08 10:00:00+00:00,0.579574,2022-05-08 00:00:00-10:00,5,0,6,0.0,0.1652004,0.571064,75.9
2022-05-08 11:00:00+00:00,0.52,2022-05-08 01:00:00-10:00,5,1,6,0.0,0.16520076,0.526809,75.0
2022-05-08 12:00:00+00:00,0.494468,2022-05-08 02:00:00-10:00,5,2,6,0.0,0.16520112,0.505532,73.0
2022-05-08 13:00:00+00:00,0.460426,2022-05-08 03:00:00-10:00,5,3,6,0.0,0.16520148,0.481702,72.0
2022-05-08 14:00:00+00:00,0.455319,2022-05-08 04:00:00-10:00,5,4,6,0.0,0.16520184,0.482553,73.0
2022-05-08 15:00:00+00:00,0.461277,2022-05-08 05:00:00-10:00,5,5,6,0.0,0.1652022,0.492766,73.9
2022-05-08 16:00:00+00:00,0.482553,2022-05-08 06:00:00-10:00,5,6,6,0.0,0.16520256,0.514894,73.0
2022-05-08 17:00:00+00:00,0.411915,2022-05-08 07:00:00-10:00,5,7,6,0.1653330077995803,0.16520292,0.399149,75.0
2022-05-08 18:00:00+00:00,0.325958,2022-05-08 08:00:00-10:00,5,8,6,0.4133509022584196,0.16520328,0.10383,81.0
2022-05-08 19:00:00+00:00,-0.0527659,2022-05-08 09:00:00-10:00,5,9,6,0.637996748257109,0.16520364,0.144681,82.9
2022-05-08 20:00:00+00:00,-0.164255,2022-05-08 10:00:00-10:00,5,10,6,0.8212528704629093,0.165204,-0.24,82.0
2022-05-08 21:00:00+00:00,-0.165957,2022-05-08 11:00:00-10:00,5,11,6,0.950470031798789,0.16520436,-0.16,84.9
2022-05-08 22:00:00+00:00,-0.212766,2022-05-08 12:00:00-10:00,5,12,6,1.0168609957416122,0.16520472,0.00425548,84.9
2022-05-08 23:00:00+00:00,-0.0723403,2022-05-08 13:00:00-10:00,5,13,6,1.0159202704524657,0.16520508,0.108085,82.9
2022-05-09 00:00:00+00:00,0.17617,2022-05-08 14:00:00-10:00,5,14,6,0.9477116802605944,0.16520544,-0.385532,84.9
2022-05-09 01:00:00+00:00,0.330213,2022-05-08 15:00:00-10:00,5,15,6,0.8168641543386257,0.1652058,-0.374468,82.0
2022-05-09 02:00:00+00:00,0.545532,2022-05-08 16:00:00-10:00,5,16,6,0.6322769791149341,0.16520616,0.171064,84.0
2022-05-09 03:00:00+00:00,0.557447,2022-05-08 17:00:00-10:00,5,17,6,0.4067042079197727,0.16520652,0.12,82.0
2022-05-09 04:00:00+00:00,0.697021,2022-05-08 18:00:00-10:00,5,18,6,0.15846052418559733,0.16520688,0.668085,80.1
2022-05-09 05:00:00+00:00,0.79234,2022-05-08 19:00:00-10:00,5,19,6,0.0,0.16520724,0.821277,79.0
2022-05-09 06:00:00+00:00,0.828936,2022-05-08 20:00:00-10:00,5,20,6,0.0,0.1652076,0.81617,79.0
2022-05-09 07:00:00+00:00,0.79234,2022-05-08 21:00:00-10:00,5,21,6,0.0,0.16520796,0.781277,78.1
2022-05-09 08:00:00+00:00,0.735319,2022-05-08 22:00:00-10:00,5,22,6,0.0,0.16520832,0.716596,78.1
2022-05-09 09:00:00+00:00,0.638298,2022-05-08 23:00:00-10:00,5,23,6,0.0,0.16520868,0.634894,78.1
2022-05-09 10:00:00+00:00,0.577021,2022-05-09 00:00:00-10:00,5,0,0,0.0,0.16520904,0.572766,78.1
2022-05-09 11:00:00+00:00,0.539575,2022-05-09 01:00:00-10:00,5,1,0,0.0,0.1652094,0.531064,77.0
2022-05-09 12:00:00+00:00,0.508085,2022-05-09 02:00:00-10:00,5,2,0,0.0,0.16520976,0.502979,75.9
2022-05-09 13:00:00+00:00,0.488511,2022-05-09 03:00:00-10:00,5,3,0,0.0,0.16521012,0.476596,75.0
2022-05-09 14:00:00+00:00,0.474894,2022-05-09 04:00:00-10:00,5,4,0,0.0,0.16521048,0.483404,75.0
2022-05-09 15:00:00+00:00,0.509787,2022-05-09 05:00:00-10:00,5,5,0,0.0,0.16521084,0.52,75.0
2022-05-09 16:00:00+00:00,0.533617,2022-05-09 06:00:00-10:00,5,6,0,0.0,0.1652112,0.531915,75.0
2022-05-09 17:00:00+00:00,0.42383,2022-05-09 07:00:00-10:00,5,7,0,0.16693630074253568,0.16521156,0.48766,75.0
2022-05-09 18:00:00+00:00,0.26383,2022-05-09 08:00:00-10:00,5,8,0,0.41444653356725086,0.16521192,0.244255,79.0
2022-05-09 19:00:00+00:00,0.0893618,2022-05-09 09:00:00-10:00,5,9,0,0.6385482478716827,0.16521228,0.12,81.0
2022-05-09 20:00:00+00:00,-0.194043,2022-05-09 10:00:00-10:00,5,10,0,0.8213325771328182,0.16521264,-0.0680849,84.0
2022-05-09 21:00:00+00:00,-0.370213,2022-05-09 11:00:00-10:00,5,11,0,0.9501920674541742,0.165213,-0.234893,84.0
2022-05-09 22:00:00+00:00,-0.577021,2022-05-09 12:00:00-10:00,5,12,0,1.016366927969465,0.16521336,0.038298,84.0
2022-05-09 23:00:00+00:00,-0.531064,2022-05-09 13:00:00-10:00,5,13,0,1.0153674794352046,0.16521372,-0.227234,87.1
2022-05-10 00:00:00+00:00,-0.451915,2022-05-09 14:00:00-10:00,5,14,0,0.9472615146259514,0.16521408,-0.25617,84.9
2022-05-10 01:00:00+00:00,-0.268085,2022-05-09 15:00:00-10:00,5,15,0,0.8166698160544145,0.16521444,0.0212768,87.1
2022-05-10 02:00:00+00:00,0.13617,2022-05-09 16:00:00-10:00,5,16,0,0.632471138384574,0.1652148,0.0621277,84.0
2022-05-10 03:00:00+00:00,0.389787,2022-05-09 17:00:00-10:00,5,17,0,0.40738396870891724,0.16521516,0.198298,82.9
2022-05-10 04:00:00+00:00,0.610213,2022-05-09 18:00:00-10:00,5,18,0,0.15962771420714886,0.16521552,0.622979,81.0
2022-05-10 05:00:00+00:00,0.850213,2022-05-09 19:00:00-10:00,5,19,0,0.0,0.16521588,0.834042,80.1
2022-05-10 06:00:00+00:00,0.86383,2022-05-09 20:00:00-10:00,5,20,0,0.0,0.16521624,0.873191,78.1
2022-05-10 07:00:00+00:00,0.821277,2022-05-09 21:00:00-10:00,5,21,0,0.0,0.1652166,0.819574,75.9
2022-05-10 08:00:00+00:00,0.744681,2022-05-09 22:00:00-10:00,5,22,0,0.0,0.16521696,0.716596,75.9
2022-05-10 09:00:00+00:00,0.659574,2022-05-09 23:00:00-10:00,5,23,0,0.0,0.16521732,0.641702,75.0
2022-05-10 10:00:00+00:00,0.58383,2022-05-10 00:00:00-10:00,5,0,1,0.0,0.16521768,0.575319,75.0
2022-05-10 11:00:00+00:00,0.538723,2022-05-10 01:00:00-10:00,5,1,1,0.0,0.16521804,0.525106,75.9
2022-05-10 12:00:00+00:00,0.506383,2022-05-10 02:00:00-10:00,5,2,1,0.0,0.1652184,0.497021,73.0
2022-05-10 13:00:00+00:00,0.48766,2022-05-10 03:00:00-10:00,5,3,1,0.0,0.16521876,0.467234,73.9
2022-05-10 14:00:00+00:00,0.500426,2022-05-10 04:00:00-10:00,5,4,1,0.0,0.16521912,0.480851,73.0
2022-05-10 15:00:00+00:00,0.51149,2022-05-10 05:00:00-10:00,5,5,1,0.0,0.16521948,0.508936,73.0
2022-05-10 16:00:00+00:00,0.549787,2022-05-10 06:00:00-10:00,5,6,1,0.0,0.16521984,0.522553,73.9
2022-05-10 17:00:00+00:00,0.428085,2022-05-10 07:00:00-10:00,5,7,1,0.16846381069753932,0.1652202,0.413617,75.0
2022-05-10 18:00:00+00:00,0.0970213,2022-05-10 08:00:00-10:00,5,8,1,0.4154690736082182,0.16522056,0.11149,79.0
2022-05-10 19:00:00+00:00,-0.193191,2022-05-10 09:00:00-10:00,5,9,1,0.6390360731134749,0.16522092,0.0561704,82.9
2022-05-10 20:00:00+00:00,-0.411915,2022-05-10 10:00:00-10:00,5,10,1,0.8213600436208915,0.16522128,0.12766,84.0
2022-05-10 21:00:00+00:00,-0.565106,2022-05-10 11:00:00-10:00,5,11,1,0.9498741855456349,0.16522164,-0.268936,86.0
2022-05-10 22:00:00+00:00,-0.622127,2022-05-10 12:00:00-10:00,5,12,1,1.0158452410848096,0.165222,-0.41617,87.1
2022-05-10 23:00:00+00:00,-0.578723,2022-05-10 13:00:00-10:00,5,13,1,1.0147984867295354,0.16522236,-0.375319,87.1
2022-05-11 00:00:00+00:00,-0.501276,2022-05-10 14:00:00-10:00,5,14,1,0.9468049077810047,0.16522272,-0.0527659,87.1
2022-05-11 01:00:00+00:00,-0.294468,2022-05-10 15:00:00-10:00,5,15,1,0.8164764956741476,0.16522308,-0.264681,87.1
2022-05-11 02:00:00+00:00,0.132766,2022-05-10 16:00:00-10:00,5,16,1,0.6326710201827696,0.16522344,-0.184681,84.9
2022-05-11 03:00:00+00:00,0.305532,2022-05-10 17:00:00-10:00,5,17,1,0.4080712390113136,0.1652238,0.227234,82.9
2022-05-11 04:00:00+00:00,0.622128,2022-05-10 18:00:00-10:00,5,18,1,0.16080213680742947,0.16522416,0.608511,82.0
2022-05-11 05:00:00+00:00,0.824681,2022-05-10 19:00:00-10:00,5,19,1,0.0,0.16522452,0.771064,79.0
2022-05-11 06:00:00+00:00,0.852766,2022-05-10 20:00:00-10:00,5,20,1,0.0,0.16522488,0.815319,77.0
2022-05-11 07:00:00+00:00,0.805106,2022-05-10 21:00:00-10:00,5,21,1,0.0,0.16522524,0.771915,77.0
2022-05-11 08:00:00+00:00,0.724255,2022-05-10 22:00:00-10:00,5,22,1,0.0,0.1652256,0.717447,77.0
2022-05-11 09:00:00+00:00,0.661277,2022-05-10 23:00:00-10:00,5,23,1,0.0,0.16522596,0.619574,75.9
2022-05-11 10:00:00+00:00,0.569362,2022-05-11 00:00:00-10:00,5,0,2,0.0,0.16522632,0.56766,75.0
2022-05-11 11:00:00+00:00,0.528511,2022-05-11 01:00:00-10:00,5,1,2,0.0,0.16522668,0.506383,75.0
2022-05-11 12:00:00+00:00,0.488511,2022-05-11 02:00:00-10:00,5,2,2,0.0,0.16522704,0.485106,73.9
2022-05-11 13:00:00+00:00,0.480851,2022-05-11 03:00:00-10:00,5,3,2,0.0,0.1652274,0.473192,73.9
2022-05-11 14:00:00+00:00,0.488511,2022-05-11 04:00:00-10:00,5,4,2,0.0,0.16522776,0.47234,73.0
2022-05-11 15:00:00+00:00,0.488511,2022-05-11 05:00:00-10:00,5,5,2,0.0,0.16522812,0.49617,73.0
2022-05-11 16:00:00+00:00,0.524255,2022-05-11 06:00:00-10:00,5,6,2,0.0,0.16522848,0.537872,72.0
2022-05-11 17:00:00+00:00,0.390638,2022-05-11 07:00:00-10:00,5,7,2,0.16991568312511862,0.16522884,0.405106,75.9
2022-05-11 18:00:00+00:00,0.0748937,2022-05-11 08:00:00-10:00,5,8,2,0.41641937090277437,0.1652292,0.16766,80.1
2022-05-11 19:00:00+00:00,-0.199149,2022-05-11 09:00:00-10:00,5,9,2,0.6394614829997342,0.16522956,0.239149,82.0
2022-05-11 20:00:00+00:00,-0.394893,2022-05-11 10:00:00-10:00,5,10,2,0.821336820342665,0.16522992,-0.00765941,82.9
2022-05-11 21:00:00+00:00,-0.540425,2022-05-11 11:00:00-10:00,5,11,2,0.9495181020960964,0.16523028,-0.233191,84.9
2022-05-11 22:00:00+00:00,-0.569362,2022-05-11 12:00:00-10:00,5,12,2,1.0152976822120166,0.16523064,-0.171915,87.1
2022-05-11 23:00:00+00:00,-0.466383,2022-05-11 13:00:00-10:00,5,13,2,1.014214934813438,0.165231,-0.118298,86.0
2022-05-12 00:00:00+00:00,-0.41617,2022-05-11 14:00:00-10:00,5,14,2,0.9463432694628092,0.16523136,-0.333617,86.0
2022-05-12 01:00:00+00:00,-0.274893,2022-05-11 15:00:00-10:00,5,15,2,0.8162852584705199,0.16523172,-0.320851,88.0
2022-05-12 02:00:00+00:00,-0.0757445,2022-05-11 16:00:00-10:00,5,16,2,0.6328772576683015,0.16523208,-0.0587233,86.0
2022-05-12 03:00:00+00:00,0.377872,2022-05-11 17:00:00-10:00,5,17,2,0.4087661624565508,0.16523244,0.319149,84.0
2022-05-12 04:00:00+00:00,0.639149,2022-05-11 18:00:00-10:00,5,18,2,0.161983431750173,0.1652328,0.691064,82.0
2022-05-12 05:00:00+00:00,0.813617,2022-05-11 19:00:00-10:00,5,19,2,0.0,0.16523316,0.796596,79.0
2022-05-12 06:00:00+00:00,0.875745,2022-05-11 20:00:00-10:00,5,20,2,0.0,0.16523352,0.826383,78.1
2022-05-12 07:00:00+00:00,0.781277,2022-05-11 21:00:00-10:00,5,21,2,0.0,0.16523388,0.794042,77.0
2022-05-12 08:00:00+00:00,0.734468,2022-05-11 22:00:00-10:00,5,22,2,0.0,0.16523424,0.710638,77.0
2022-05-12 09:00:00+00:00,0.651064,2022-05-11 23:00:00-10:00,5,23,2,0.0,0.1652346,0.626383,75.9
2022-05-12 10:00:00+00:00,0.582128,2022-05-12 00:00:00-10:00,5,0,3,0.0,0.16523496,0.570213,75.9
2022-05-12 11:00:00+00:00,0.537021,2022-05-12 01:00:00-10:00,5,1,3,0.0,0.16523532,0.521702,75.0
2022-05-12 12:00:00+00:00,0.504681,2022-05-12 02:00:00-10:00,5,2,3,0.0,0.16523568,0.48766,73.9
2022-05-12 13:00:00+00:00,0.477447,2022-05-12 03:00:00-10:00,5,3,3,0.0,0.16523604,0.477447,73.0
2022-05-12 14:00:00+00:00,0.485958,2022-05-12 04:00:00-10:00,5,4,3,0.0,0.1652364,0.475745,73.0
2022-05-12 15:00:00+00:00,0.507234,2022-05-12 05:00:00-10:00,5,5,3,0.0,0.16523676,0.502128,73.0
2022-05-12 16:00:00+00:00,0.532766,2022-05-12 06:00:00-10:00,5,6,3,0.00011484296473856777,0.16523712,0.520851,71.1
2022-05-12 17:00:00+00:00,0.425532,2022-05-12 07:00:00-10:00,5,7,3,0.1712921451159229,0.16523748,0.491064,75.9
2022-05-12 18:00:00+00:00,0.212766,2022-05-12 08:00:00-10:00,5,8,3,0.41729832999178096,0.16523784,0.17617,81.0
2022-05-12 19:00:00+00:00,0.215319,2022-05-12 09:00:00-10:00,5,9,3,0.6398257785984071,0.1652382,-0.191489,82.0
2022-05-12 20:00:00+00:00,-0.0697872,2022-05-12 10:00:00-10:00,5,10,3,0.82126448480871,0.16523856,-0.166808,82.9
2022-05-12 21:00:00+00:00,-0.218723,2022-05-12 11:00:00-10:00,5,11,3,0.9491255446937314,0.16523892,-0.548936,86.0
2022-05-12 22:00:00+00:00,-0.141277,2022-05-12 12:00:00-10:00,5,12,3,1.0147259948967329,0.16523928,-0.262128,88.0
2022-05-12 23:00:00+00:00,-0.327659,2022-05-12 13:00:00-10:00,5,13,3,1.0136184488262228,0.16523964,-0.34383,84.9
2022-05-13 00:00:00+00:00,-0.466383,2022-05-12 14:00:00-10:00,5,14,3,0.9458779806080536,0.16524,-0.142979,88.0
2022-05-13 01:00:00+00:00,-0.278298,2022-05-12 15:00:00-10:00,5,15,3,0.8160971325030288,0.16524036,-0.168511,84.9
2022-05-13 02:00:00+00:00,-0.108085,2022-05-12 16:00:00-10:00,5,16,3,0.6330904419431851,0.16524072,0.153192,86.0
2022-05-13 03:00:00+00:00,0.308936,2022-05-12 17:00:00-10:00,5,17,3,0.4094688395889714,0.16524108,0.564255,84.9
2022-05-13 04:00:00+00:00,0.58383,2022-05-12 18:00:00-10:00,5,18,3,0.16317119841681008,0.16524144,0.629787,82.0
2022-05-13 05:00:00+00:00,0.785532,2022-05-12 19:00:00-10:00,5,19,3,0.0,0.1652418,0.805106,79.0
2022-05-13 06:00:00+00:00,0.834894,2022-05-12 20:00:00-10:00,5,20,3,0.0,0.16524216,0.837447,78.1
2022-05-13 07:00:00+00:00,0.806809,2022-05-12 21:00:00-10:00,5,21,3,0.0,0.16524252,0.799149,78.1
2022-05-13 08:00:00+00:00,0.730213,2022-05-12 22:00:00-10:00,5,22,3,0.0,0.16524288,0.737872,77.0
2022-05-13 09:00:00+00:00,0.657021,2022-05-12 23:00:00-10:00,5,23,3,0.0,0.16524324,0.652766,77.0
2022-05-13 10:00:00+00:00,0.569362,2022-05-13 00:00:00-10:00,5,0,4,0.0,0.1652436,0.589787,75.9
2022-05-13 11:00:00+00:00,0.524255,2022-05-13 01:00:00-10:00,5,1,4,0.0,0.16524396,0.523404,75.0
2022-05-13 12:00:00+00:00,0.492766,2022-05-13 02:00:00-10:00,5,2,4,0.0,0.16524432,0.500426,75.0
2022-05-13 13:00:00+00:00,0.48,2022-05-13 03:00:00-10:00,5,3,4,0.0,0.16524468,0.476596,73.9
2022-05-13 14:00:00+00:00,0.486809,2022-05-13 04:00:00-10:00,5,4,4,0.0,0.16524504,0.494468,73.0
2022-05-13 15:00:00+00:00,0.504681,2022-05-13 05:00:00-10:00,5,5,4,0.0,0.1652454,0.514043,71.1
2022-05-13 16:00:00+00:00,0.519149,2022-05-13 06:00:00-10:00,5,6,4,0.00014461146017039788,0.16524576,0.542128,73.0
2022-05-13 17:00:00+00:00,0.440851,2022-05-13 07:00:00-10:00,5,7,4,0.1725935019748527,0.16524612,0.42383,75.0
2022-05-13 18:00:00+00:00,0.0740426,2022-05-13 08:00:00-10:00,5,8,4,0.4181069086832489,0.16524648,0.114894,80.1
2022-05-13 19:00:00+00:00,-0.195745,2022-05-13 09:00:00-10:00,5,9,4,0.6401303001507582,0.16524684,0.0306384,82.9
2022-05-13 20:00:00+00:00,-0.388936,2022-05-13 10:00:00-10:00,5,10,4,0.8211446387624872,0.1652472,-0.398298,84.0
2022-05-13 21:00:00+00:00,-0.48851,2022-05-13 11:00:00-10:00,5,11,4,0.9486982498068426,0.16524756,0.0782979,86.0
2022-05-13 22:00:00+00:00,-0.47234,2022-05-13 12:00:00-10:00,5,12,4,1.0141319167490428,0.16524792,-0.459574,86.0
2022-05-13 23:00:00+00:00,-0.155745,2022-05-13 13:00:00-10:00,5,13,4,1.0130106346682988,0.16524828,-0.567659,84.9
2022-05-14 00:00:00+00:00,0.13617,2022-05-13 14:00:00-10:00,5,14,4,0.9454103920053116,0.16524864,-0.218723,87.1
2022-05-14 01:00:00+00:00,-0.271489,2022-05-13 15:00:00-10:00,5,15,4,0.8159131078805326,0.165249,0.114894,89.1
2022-05-14 02:00:00+00:00,-0.00680837,2022-05-13 16:00:00-10:00,5,16,4,0.6333111219401029,0.16524936,0.37617,87.1
2022-05-14 03:00:00+00:00,0.468936,2022-05-13 17:00:00-10:00,5,17,4,0.4101793283476742,0.16524972,0.551489,84.0
2022-05-14 04:00:00+00:00,0.669787,2022-05-13 18:00:00-10:00,5,18,4,0.164364996711775,0.16525008,0.618723,82.0
2022-05-14 05:00:00+00:00,0.769362,2022-05-13 19:00:00-10:00,5,19,4,0.0,0.16525044,0.724255,79.0
2022-05-14 06:00:00+00:00,0.796596,2022-05-13 20:00:00-10:00,5,20,4,0.0,0.1652508,0.738723,77.0
2022-05-14 07:00:00+00:00,0.754043,2022-05-13 21:00:00-10:00,5,21,4,0.0,0.16525116,0.737872,77.0
2022-05-14 08:00:00+00:00,0.710638,2022-05-13 22:00:00-10:00,5,22,4,0.0,0.16525152,0.683404,75.9
2022-05-14 09:00:00+00:00,0.660426,2022-05-13 23:00:00-10:00,5,23,4,0.0,0.16525188,0.636596,75.9
